Time,Occupancy
2023-04-07 11:10:39
, 17
2023-04-07 11:11:46
, 18
2023-04-07 11:12:53
, 16
2023-04-07 11:14:00
, 22
2023-04-07 11:15:06
, 23
2023-04-07 11:16:13
, 16
2023-04-07 11:17:20
, 17
2023-04-07 11:18:26
, 16
2023-04-07 11:19:33
, 17
2023-04-07 11:20:40
, 17
2023-04-07 11:21:47
, 19
2023-04-07 11:22:53
, 16
2023-04-07 11:24:00
, 16
2023-04-07 11:25:07
, 18
2023-04-07 11:26:14
, 13
2023-04-07 11:27:20
, 13
2023-04-07 11:28:27
, 13
2023-04-07 11:29:34
, 17
2023-04-07 11:30:41
, 16
2023-04-07 11:31:47
, 17
2023-04-07 11:32:54
, 14
2023-04-07 11:34:01
, 11
2023-04-07 11:35:08
, 16
2023-04-07 11:36:14
, 16
2023-04-07 11:37:21
, 17
3023-04-07 11:38:28
, 15
2023-04-07 11:39:35
, 14
2023-04-07 11:40:41
, 16
2023-04-07 11:41:48
, 16
2023-04-07 11:42:55
, 15
2023-04-07 11:44:02
, 16
Â¥ yo
2023-04-07 BE
, 17
2023-04-07 11:46:15
, 16
2023-04-07 11:47:22
, 13
2023-04-07 11:48:29
, 15
2023-04-07 11:49:35
, 18
2023-04-07 11:50:42
, 13
2023-04-07 11:51:49
, 16
2023-04-07 11:52:56
, 14
2023-04-07 11:54:02
, 17
2023-04-07 11:55:09
, 9
2023-04-07 11:56:16
, 14
2023-04-07 11:57:23
, 15
2023-04-07 11:58:29
, 12
2023-04-07 11:59:36
, 12
2023-04-07 12:00:43
, 12
2023-04-07 12:01:50
, 9
2023-04-07 12:02:56
, 9
2023-04-07 12:04:03
, 11
2023-04-07 12:05:10
, 12
2023-04-07 12:06:17
, 16
2023-04-07 12:07:23
, 15
2023-04-07 12:08:30
, 16
2023-04-07 12:09:37
, 11
2023-04-07 12:10:44
, 12
2023-04-07 12:11:50
, 11
2023-04-07 12:12:57
, 16
2023-04-07 12:14:04
, 14
2023-04-07 12:15:11
, 15
2023-04-07 12:16:17
, 14
2023-04-07 12:17:24
, 16
